transaction_id,bank_reference_id,settlement_batch_id,amount,currency,received_at,processed_at,bank_status,bank_response_code,bank_response_message,settlement_date
TXN1733,BNK-201733,BATCH-391,295.75,EUR,2026-08-24T09:25:55.639Z,2026-08-24T09:59:48.639Z,SETTLED,00,Approved,2026-08-24
TXN1735,BNK-201735,BATCH-391,2332.50,USD,2026-08-24T08:52:06.910Z,2026-08-24T09:13:13.910Z,SETTLED,00,Approved,2026-08-24
TXN1736,BNK-201736,BATCH-391,2207.75,EUR,2026-08-24T09:31:01.256Z,2026-08-24T09:52:03.256Z,SETTLED,00,Approved,2026-08-24
TXN1737,BNK-201737,BATCH-391,233.25,INR,2026-08-24T15:20:58.498Z,2026-08-24T15:45:21.498Z,SETTLED,00,Approved,2026-08-24
TXN1738,BNK-201738,BATCH-391,1809.50,USD,2026-08-24T13:07:49.118Z,2026-08-24T13:42:45.118Z,SETTLED,00,Approved,2026-08-24
TXN1739,BNK-201739,BATCH-391,334.75,EUR,2026-08-24T15:56:19.765Z,2026-08-24T16:21:19.765Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1740,BNK-201740,BATCH-391,1657.75,INR,2026-08-24T12:49:32.448Z,2026-08-24T13:16:20.448Z,SETTLED,00,Approved,2026-08-24
TXN1741,BNK-201741,BATCH-392,699.25,USD,2026-08-25T15:14:42.169Z,2026-08-27T15:14:42.169Z,SETTLED,00,Approved - delayed settlement batch,2026-08-27
TXN1742,BNK-201742,BATCH-392,966.25,EUR,2026-08-25T09:11:55.513Z,2026-08-25T09:45:34.513Z,SETTLED,00,Approved,2026-08-25
TXN1743,BNK-201743,BATCH-392,1125.50,INR,2026-08-25T09:26:51.951Z,2026-08-25T09:57:11.951Z,SETTLED,00,Approved,2026-08-25
TXN1744,BNK-201744,BATCH-392,34.25,USD,2026-08-25T16:51:05.403Z,2026-08-25T17:25:17.403Z,SETTLED,00,Approved,2026-08-25
TXN1745,BNK-201745,BATCH-392,693.25,EUR,2026-08-25T13:18:57.949Z,2026-08-27T13:18:57.949Z,SETTLED,00,Approved - delayed settlement batch,2026-08-27
TXN1746,BNK-201746,BATCH-392,1838.00,INR,2026-08-25T16:40:04.665Z,2026-08-25T17:05:02.665Z,SETTLED,00,Approved,2026-08-25
TXN1747,BNK-201747,BATCH-392,614.25,USD,2026-08-25T15:18:38.202Z,2026-08-25T15:51:39.202Z,SETTLED,00,Approved,2026-08-25
TXN1748,BNK-201748,BATCH-392,1140.25,EUR,2026-08-25T16:12:04.131Z,2026-08-25T16:34:04.131Z,SETTLED,00,Approved,2026-08-25
TXN1749,BNK-201749,BATCH-392,1615.50,INR,2026-08-25T10:42:05.327Z,2026-08-25T11:07:45.327Z,SETTLED,00,Approved,2026-08-25
TXN1750,BNK-201750,BATCH-392,241.50,USD,2026-08-25T17:21:39.426Z,2026-08-25T17:54:25.426Z,SETTLED,00,Approved,2026-08-25
TXN1751,BNK-201751,BATCH-393,2416.00,EUR,2026-08-25T16:05:59.505Z,2026-08-27T16:05:59.505Z,SETTLED,00,Approved - delayed settlement batch,2026-08-27
TXN1752,BNK-201752,BATCH-393,1572.00,INR,2026-08-25T12:06:41.979Z,2026-08-25T12:35:36.979Z,SETTLED,00,Approved,2026-08-25
TXN1753,BNK-201753,BATCH-393,65.25,USD,2026-08-25T09:01:02.874Z,2026-08-25T09:26:13.874Z,SETTLED,00,Approved,2026-08-25
TXN1754,BNK-201754,BATCH-393,2107.00,EUR,2026-08-25T10:05:12.439Z,2026-08-25T10:33:51.439Z,SETTLED,00,Approved,2026-08-25
TXN1755,BNK-201755,BATCH-393,1099.75,INR,2026-08-25T16:21:56.652Z,2026-08-25T16:49:58.652Z,SETTLED,00,Approved,2026-08-25
TXN1756,BNK-201756,BATCH-393,42.75,USD,2026-08-25T16:54:50.471Z,2026-08-25T17:21:57.471Z,SETTLED,00,Approved,2026-08-25
TXN1757,BNK-201757,BATCH-393,1934.25,EUR,2026-08-25T17:49:50.495Z,2026-08-25T18:19:29.495Z,SETTLED,00,Approved,2026-08-25
TXN1758,BNK-201758,BATCH-393,176.50,INR,2026-08-25T14:17:03.833Z,,PENDING,05,Settlement in progress,
TXN1759,BNK-201759,BATCH-393,2310.75,USD,2026-08-25T16:42:13.405Z,2026-08-25T17:15:22.405Z,SETTLED,00,Approved,2026-08-25
TXN1760,BNK-201760,BATCH-393,1669.50,EUR,2026-08-25T10:53:02.963Z,2026-08-25T11:17:52.963Z,SETTLED,00,Approved,2026-08-25
TXN1761,BNK-201761,BATCH-394,2178.00,INR,2026-08-25T11:58:37.703Z,2026-08-25T12:22:20.703Z,SETTLED,00,Approved,2026-08-25
TXN1762,BNK-201762,BATCH-394,2037.50,USD,2026-08-25T16:28:27.009Z,2026-08-25T17:01:59.009Z,SETTLED,00,Approved,2026-08-25
TXN1763,BNK-201763,BATCH-394,1846.25,EUR,2026-08-25T12:48:26.042Z,2026-08-25T13:16:28.042Z,SETTLED,00,Approved,2026-08-25
TXN1764,BNK-201764,BATCH-394,2205.50,INR,2026-08-25T10:13:36.701Z,2026-08-25T10:39:34.701Z,SETTLED,00,Approved,2026-08-25
TXN1765,BNK-201765,BATCH-394,1314.50,USD,2026-08-25T12:14:07.248Z,2026-08-25T12:45:13.248Z,SETTLED,00,Approved,2026-08-25
TXN1766,BNK-201766,BATCH-394,2173.25,EUR,2026-08-25T13:26:02.498Z,2026-08-25T13:58:11.498Z,SETTLED,00,Approved,2026-08-25
TXN1767,BNK-201767,BATCH-394,582.50,INR,2026-08-25T13:26:54.464Z,2026-08-25T13:59:48.464Z,SETTLED,00,Approved,2026-08-25
TXN1768,BNK-201768,BATCH-394,1941.00,USD,2026-08-25T08:20:43.242Z,2026-08-25T08:42:49.242Z,SETTLED,00,Approved,2026-08-25
TXN1769,BNK-201769,BATCH-394,2050.50,EUR,2026-08-25T14:50:47.107Z,2026-08-25T15:24:15.107Z,SETTLED,00,Approved,2026-08-25
TXN1770,BNK-201770,BATCH-394,1509.75,INR,2026-08-25T16:44:18.021Z,2026-08-25T17:10:05.021Z,SETTLED,00,Approved,2026-08-25
TXN1771,BNK-201771,BATCH-395,918.25,USD,2026-08-26T18:04:45.313Z,2026-08-26T18:37:32.313Z,SETTLED,00,Approved,2026-08-26
TXN1772,BNK-201772,BATCH-395,877.25,EUR,2026-08-26T11:34:49.319Z,2026-08-28T11:34:49.319Z,SETTLED,00,Approved - delayed settlement batch,2026-08-28
TXN1773,BNK-201773,BATCH-395,1155.50,INR,2026-08-26T17:34:19.361Z,2026-08-26T17:58:04.361Z,SETTLED,00,Approved,2026-08-26
TXN1774,BNK-201774,BATCH-395,431.25,USD,2026-08-26T10:53:56.439Z,2026-08-26T11:28:51.439Z,SETTLED,00,Approved,2026-08-26
TXN1775,BNK-201775,BATCH-395,256.75,EUR,2026-08-26T08:11:23.728Z,2026-08-26T08:45:55.728Z,SETTLED,00,Approved,2026-08-26
TXN1776,BNK-201776,BATCH-395,1232.75,INR,2026-08-26T15:46:09.226Z,2026-08-26T16:12:28.226Z,SETTLED,00,Approved,2026-08-26
TXN1777,BNK-201777,BATCH-395,1558.75,USD,2026-08-26T12:49:13.672Z,2026-08-26T13:18:16.672Z,SETTLED,00,Approved,2026-08-26
TXN1778,BNK-201778,BATCH-395,1833.00,EUR,2026-08-26T09:41:30.044Z,2026-08-28T09:41:30.044Z,SETTLED,00,Approved - delayed settlement batch,2026-08-28
TXN1779,BNK-201779,BATCH-395,123.50,INR,2026-08-26T15:53:43.664Z,2026-08-26T16:26:37.664Z,SETTLED,00,Approved,2026-08-26
TXN1780,BNK-201780,BATCH-395,315.75,USD,2026-08-26T09:39:18.018Z,2026-08-26T10:04:06.018Z,SETTLED,00,Approved,2026-08-26
TXN1781,BNK-201781,BATCH-396,457.25,EUR,2026-08-26T13:35:06.959Z,2026-08-26T14:06:29.959Z,SETTLED,00,Approved,2026-08-26
TXN1782,BNK-201782,BATCH-396,1150.25,INR,2026-08-26T10:37:19.331Z,2026-08-26T11:03:43.331Z,SETTLED,00,Approved,2026-08-26
TXN1783,BNK-201783,BATCH-396,592.00,USD,2026-08-26T08:21:55.640Z,2026-08-26T08:46:55.640Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1784,BNK-201784,BATCH-396,1926.00,EUR,2026-08-26T11:39:29.521Z,2026-08-26T12:04:29.521Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1785,BNK-201785,BATCH-396,37.25,INR,2026-08-26T14:38:04.315Z,2026-08-26T15:02:29.315Z,SETTLED,00,Approved,2026-08-26
TXN1788,BNK-201788,BATCH-396,1419.00,INR,2026-08-26T08:20:26.547Z,2026-08-26T08:41:55.547Z,SETTLED,00,Approved,2026-08-26
TXN1789,BNK-201789,BATCH-396,1817.00,USD,2026-08-26T15:14:53.625Z,2026-08-26T15:46:13.625Z,SETTLED,00,Approved,2026-08-26
TXN1790,BNK-201790,BATCH-396,1565.75,EUR,2026-08-26T12:58:09.643Z,2026-08-28T12:58:09.643Z,SETTLED,00,Approved - delayed settlement batch,2026-08-28
TXN1791,BNK-201791,BATCH-397,1836.25,INR,2026-08-26T17:54:53.671Z,2026-08-26T18:15:16.671Z,SETTLED,00,Approved,2026-08-26
TXN1792,BNK-201792,BATCH-397,1300.00,USD,2026-08-26T14:32:12.152Z,2026-08-26T15:01:36.152Z,SETTLED,00,Approved,2026-08-26
TXN1793,BNK-201793,BATCH-397,115.00,EUR,2026-08-26T13:17:48.422Z,2026-08-26T13:52:09.422Z,SETTLED,00,Approved,2026-08-26
TXN1794,BNK-201794,BATCH-397,1280.00,INR,2026-08-26T08:19:34.347Z,2026-08-28T08:19:34.347Z,SETTLED,00,Approved - delayed settlement batch,2026-08-28
TXN1795,BNK-201795,BATCH-397,695.75,USD,2026-08-26T17:38:57.830Z,2026-08-26T18:09:12.830Z,SETTLED,00,Approved,2026-08-26
TXN1796,BNK-201796,BATCH-397,976.75,EUR,2026-08-26T14:36:20.999Z,2026-08-26T15:10:42.999Z,SETTLED,00,Approved,2026-08-26
TXN1797,BNK-201797,BATCH-397,1207.75,INR,2026-08-26T17:46:01.860Z,2026-08-26T18:09:11.860Z,SETTLED,00,Approved,2026-08-26
TXN1798,BNK-201798,BATCH-397,1988.25,USD,2026-08-26T13:06:42.768Z,2026-08-28T13:06:42.768Z,SETTLED,00,Approved - delayed settlement batch,2026-08-28
TXN1799,BNK-201799,BATCH-397,148.25,EUR,2026-08-26T17:37:39.304Z,2026-08-26T18:02:39.304Z,SETTLED,00,Approved,2026-08-26
TXN1800,BNK-201800,BATCH-397,952.50,INR,2026-08-26T13:54:20.088Z,2026-08-26T14:18:05.088Z,SETTLED,00,Approved,2026-08-26
TXN1801,BNK-201801,BATCH-398,2417.25,USD,2026-08-27T13:01:31.076Z,2026-08-27T13:31:47.076Z,SETTLED,00,Approved,2026-08-27
TXN1802,BNK-201802,BATCH-398,831.00,EUR,2026-08-27T10:39:56.603Z,2026-08-27T11:12:39.603Z,SETTLED,00,Approved,2026-08-27
TXN1803,BNK-201803,BATCH-398,1596.75,INR,2026-08-27T14:27:22.917Z,2026-08-27T15:02:14.917Z,SETTLED,00,Approved,2026-08-27
TXN1804,BNK-201804,BATCH-398,510.25,USD,2026-08-27T11:15:42.781Z,2026-08-27T11:41:08.781Z,SETTLED,00,Approved,2026-08-27
TXN1805,BNK-201805,BATCH-398,575.25,EUR,2026-08-27T14:21:53.887Z,2026-08-27T14:45:05.887Z,SETTLED,00,Approved,2026-08-27
TXN1806,BNK-201806,BATCH-398,2389.25,INR,2026-08-27T16:48:20.463Z,2026-08-27T17:20:14.463Z,SETTLED,00,Approved,2026-08-27
TXN1807,BNK-201807,BATCH-398,1754.75,USD,2026-08-27T12:02:40.225Z,2026-08-27T12:27:58.225Z,SETTLED,00,Approved,2026-08-27
TXN1808,BNK-201808,BATCH-398,1669.50,EUR,2026-08-27T17:49:22.159Z,2026-08-27T18:11:29.159Z,SETTLED,00,Approved,2026-08-27
TXN1809,BNK-201809,BATCH-398,333.00,INR,2026-08-27T14:22:43.816Z,2026-08-27T14:48:51.816Z,SETTLED,00,Approved,2026-08-27
TXN1810,BNK-201810,BATCH-398,748.50,USD,2026-08-27T17:28:32.830Z,2026-08-27T17:54:37.830Z,SETTLED,00,Approved,2026-08-27
TXN1812,BNK-201812,BATCH-399,2378.50,INR,2026-08-27T13:17:53.645Z,2026-08-29T13:17:53.645Z,SETTLED,00,Approved - delayed settlement batch,2026-08-29
TXN1813,BNK-201813,BATCH-399,1434.00,USD,2026-08-27T12:21:38.962Z,2026-08-27T12:44:16.962Z,SETTLED,00,Approved,2026-08-27
TXN1814,BNK-201814,BATCH-399,677.75,EUR,2026-08-27T17:20:44.515Z,2026-08-27T17:44:19.515Z,SETTLED,00,Approved,2026-08-27
TXN1815,BNK-201815,BATCH-399,1669.25,INR,2026-08-27T13:02:53.584Z,2026-08-27T13:23:22.584Z,SETTLED,00,Approved,2026-08-27
TXN1816,BNK-201816,BATCH-399,211.25,USD,2026-08-27T11:36:46.162Z,2026-08-27T12:08:50.162Z,SETTLED,00,Approved,2026-08-27
TXN1817,BNK-201817,BATCH-399,1704.50,EUR,2026-08-27T14:17:16.803Z,2026-08-29T14:17:16.803Z,SETTLED,00,Approved - delayed settlement batch,2026-08-29
TXN1818,BNK-201818,BATCH-399,1404.50,INR,2026-08-27T11:46:27.836Z,2026-08-29T11:46:27.836Z,SETTLED,00,Approved - delayed settlement batch,2026-08-29
TXN1820,BNK-201820,BATCH-399,1855.25,EUR,2026-08-27T10:14:12.919Z,2026-08-27T10:47:58.919Z,SETTLED,00,Approved,2026-08-27
TXN1822,BNK-201822,BATCH-400,1944.50,USD,2026-08-27T17:51:08.332Z,2026-08-27T18:25:30.332Z,SETTLED,00,Approved,2026-08-27
TXN1823,BNK-201823,BATCH-400,331.50,EUR,2026-08-27T17:00:52.038Z,2026-08-27T17:25:52.038Z,SETTLED,00,Approved,2026-08-27
TXN1824,BNK-201824,BATCH-400,28.00,INR,2026-08-27T13:14:59.607Z,2026-08-27T13:35:45.607Z,SETTLED,00,Approved,2026-08-27
TXN1825,BNK-201825,BATCH-400,1531.50,USD,2026-08-27T16:38:16.432Z,2026-08-27T17:02:28.432Z,SETTLED,00,Approved,2026-08-27
TXN1826,BNK-201826,BATCH-400,585.25,EUR,2026-08-27T15:41:01.268Z,2026-08-27T16:08:19.268Z,SETTLED,00,Approved,2026-08-27
TXN1827,BNK-201827,BATCH-400,188.25,INR,2026-08-27T11:07:41.893Z,2026-08-27T11:41:32.893Z,SETTLED,00,Approved,2026-08-27
TXN1828,BNK-201828,BATCH-400,942.00,USD,2026-08-27T17:27:48.518Z,2026-08-29T17:27:48.518Z,SETTLED,00,Approved - delayed settlement batch,2026-08-29
TXN1829,BNK-201829,BATCH-400,1016.75,EUR,2026-08-27T16:14:31.297Z,2026-08-27T16:35:16.297Z,SETTLED,00,Approved,2026-08-27
TXN1830,BNK-201830,BATCH-400,1286.50,INR,2026-08-27T14:33:53.636Z,2026-08-27T14:55:21.636Z,SETTLED,00,Approved,2026-08-27
TXN1831,BNK-201831,BATCH-401,306.00,USD,2026-08-28T15:50:42.840Z,2026-08-28T16:20:04.840Z,SETTLED,00,Approved,2026-08-28
TXN1832,BNK-201832,BATCH-401,1076.50,EUR,2026-08-28T10:35:25.651Z,2026-08-28T11:08:37.651Z,SETTLED,00,Approved,2026-08-28
TXN1834,BNK-201834,BATCH-401,880.50,USD,2026-08-28T17:45:30.557Z,2026-08-28T18:12:47.557Z,SETTLED,00,Approved,2026-08-28
TXN1835,BNK-201835,BATCH-401,978.75,EUR,2026-08-28T15:12:21.700Z,2026-08-28T15:32:36.700Z,SETTLED,00,Approved,2026-08-28
TXN1836,BNK-201836,BATCH-401,1626.50,INR,2026-08-28T17:36:34.418Z,2026-08-28T18:08:14.418Z,SETTLED,00,Approved,2026-08-28
TXN1837,BNK-201837,BATCH-401,1024.00,USD,2026-08-28T14:57:37.506Z,2026-08-28T15:17:53.506Z,SETTLED,00,Approved,2026-08-28
TXN1838,BNK-201838,BATCH-401,2171.50,EUR,2026-08-28T15:58:10.517Z,2026-08-28T16:32:58.517Z,SETTLED,00,Approved,2026-08-28
TXN1839,BNK-201839,BATCH-401,869.25,INR,2026-08-28T14:19:15.306Z,2026-08-28T14:53:16.306Z,SETTLED,00,Approved,2026-08-28
TXN1840,BNK-201840,BATCH-401,117.25,USD,2026-08-28T10:00:54.592Z,2026-08-28T10:22:35.592Z,SETTLED,00,Approved,2026-08-28
TXN1841,BNK-201841,BATCH-402,515.25,EUR,2026-08-28T09:56:15.763Z,2026-08-28T10:27:47.763Z,SETTLED,00,Approved,2026-08-28
TXN1842,BNK-201842,BATCH-402,263.25,INR,2026-08-28T08:15:32.063Z,2026-08-28T08:37:51.063Z,SETTLED,00,Approved,2026-08-28
TXN1843,BNK-201843,BATCH-402,2361.25,USD,2026-08-28T10:49:16.530Z,2026-08-28T11:17:03.530Z,SETTLED,00,Approved,2026-08-28
TXN1844,BNK-201844,BATCH-402,209.75,EUR,2026-08-28T15:49:54.312Z,2026-08-28T16:11:36.312Z,SETTLED,00,Approved,2026-08-28
TXN1845,BNK-201845,BATCH-402,1607.25,INR,2026-08-28T12:41:56.979Z,2026-08-28T13:04:44.979Z,SETTLED,00,Approved,2026-08-28
TXN1846,BNK-201846,BATCH-402,2354.50,USD,2026-08-28T09:39:12.939Z,2026-08-28T10:14:02.939Z,SETTLED,00,Approved,2026-08-28
TXN1847,BNK-201847,BATCH-402,652.00,EUR,2026-08-28T08:43:42.957Z,2026-08-28T09:15:15.957Z,SETTLED,00,Approved,2026-08-28
TXN1848,BNK-201848,BATCH-402,1900.00,INR,2026-08-28T12:41:04.568Z,2026-08-28T13:12:47.568Z,SETTLED,00,Approved,2026-08-28
TXN1849,BNK-201849,BATCH-402,1898.75,USD,2026-08-28T12:31:18.827Z,2026-08-28T12:55:22.827Z,SETTLED,00,Approved,2026-08-28
TXN1850,BNK-201850,BATCH-402,1246.50,EUR,2026-08-28T08:51:07.381Z,,PENDING,05,Settlement in progress,
TXN1851,BNK-201851,BATCH-403,450.25,INR,2026-08-28T15:21:38.850Z,2026-08-28T15:50:35.850Z,SETTLED,00,Approved,2026-08-28
TXN1852,BNK-201852,BATCH-403,1915.00,USD,2026-08-28T08:48:14.839Z,2026-08-30T08:48:14.839Z,SETTLED,00,Approved - delayed settlement batch,2026-08-30
TXN1853,BNK-201853,BATCH-403,1930.00,EUR,2026-08-28T08:47:26.174Z,2026-08-28T09:17:54.174Z,SETTLED,00,Approved,2026-08-28
TXN1854,BNK-201854,BATCH-403,1311.00,INR,2026-08-28T09:21:45.116Z,2026-08-28T09:50:43.116Z,SETTLED,00,Approved,2026-08-28
TXN1855,BNK-201855,BATCH-403,1842.50,USD,2026-08-28T13:16:12.763Z,2026-08-28T13:50:50.763Z,SETTLED,00,Approved,2026-08-28
TXN1856,BNK-201856,BATCH-403,1723.25,EUR,2026-08-28T08:42:44.503Z,2026-08-28T09:04:00.503Z,SETTLED,00,Approved,2026-08-28
TXN1857,BNK-201857,BATCH-403,1555.00,INR,2026-08-28T12:53:24.189Z,2026-08-28T13:15:58.189Z,SETTLED,00,Approved,2026-08-28
TXN1858,BNK-201858,BATCH-403,1936.25,USD,2026-08-28T08:30:45.885Z,2026-08-28T08:58:04.885Z,SETTLED,00,Approved,2026-08-28
TXN1859,BNK-201859,BATCH-403,1067.25,EUR,2026-08-28T17:56:04.599Z,2026-08-28T18:20:18.599Z,SETTLED,00,Approved,2026-08-28
TXN1860,BNK-201860,BATCH-403,1948.50,INR,2026-08-28T11:34:18.170Z,2026-08-28T12:06:25.170Z,SETTLED,00,Approved,2026-08-28
TXN1861,BNK-201861,BATCH-404,379.75,USD,2026-08-29T09:32:58.929Z,2026-08-29T09:57:38.929Z,SETTLED,00,Approved,2026-08-29
TXN1862,BNK-201862,BATCH-404,1761.50,EUR,2026-08-29T11:20:42.608Z,2026-08-29T11:41:22.608Z,SETTLED,00,Approved,2026-08-29
TXN1863,BNK-201863,BATCH-404,1892.75,INR,2026-08-29T12:32:01.546Z,2026-08-29T12:55:51.546Z,SETTLED,00,Approved,2026-08-29
TXN1864,BNK-201864,BATCH-404,1373.25,USD,2026-08-29T16:59:42.648Z,2026-08-29T17:22:40.648Z,SETTLED,00,Approved,2026-08-29
TXN1865,BNK-201865,BATCH-404,804.00,EUR,2026-08-29T12:24:42.587Z,2026-08-29T12:46:28.587Z,SETTLED,00,Approved,2026-08-29
TXN1866,BNK-201866,BATCH-404,785.25,INR,2026-08-29T16:12:25.098Z,2026-08-29T16:36:26.098Z,SETTLED,00,Approved,2026-08-29
TXN1867,BNK-201867,BATCH-404,1917.00,USD,2026-08-29T10:20:38.669Z,2026-08-29T10:54:04.669Z,SETTLED,00,Approved,2026-08-29
TXN1868,BNK-201868,BATCH-404,2398.00,EUR,2026-08-29T13:35:40.182Z,2026-08-29T13:59:29.182Z,SETTLED,00,Approved,2026-08-29
TXN1869,BNK-201869,BATCH-404,429.00,INR,2026-08-29T13:46:32.530Z,2026-08-31T13:46:32.530Z,SETTLED,00,Approved - delayed settlement batch,2026-08-31
TXN1870,BNK-201870,BATCH-404,955.75,USD,2026-08-29T11:05:42.389Z,2026-08-29T11:36:06.389Z,SETTLED,00,Approved,2026-08-29
TXN1871,BNK-201871,BATCH-405,503.75,EUR,2026-08-29T17:22:15.219Z,2026-08-29T17:47:15.219Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1872,BNK-201872,BATCH-405,2241.00,INR,2026-08-29T14:37:36.978Z,2026-08-29T15:09:58.978Z,SETTLED,00,Approved,2026-08-29
TXN1873,BNK-201873,BATCH-405,1505.75,USD,2026-08-29T16:13:36.695Z,2026-08-29T16:38:44.695Z,SETTLED,00,Approved,2026-08-29
TXN1875,BNK-201875,BATCH-405,1892.00,INR,2026-08-29T13:55:14.879Z,2026-08-29T14:29:34.879Z,SETTLED,00,Approved,2026-08-29
TXN1876,BNK-201876,BATCH-405,1217.75,USD,2026-08-29T15:26:32.111Z,2026-08-29T15:57:21.111Z,SETTLED,00,Approved,2026-08-29
TXN1877,BNK-201877,BATCH-405,493.50,EUR,2026-08-29T10:55:52.685Z,2026-08-29T11:22:51.685Z,SETTLED,00,Approved,2026-08-29
TXN1878,BNK-201878,BATCH-405,319.75,INR,2026-08-29T12:19:36.827Z,2026-08-29T12:46:11.827Z,SETTLED,00,Approved,2026-08-29
TXN1879,BNK-201879,BATCH-405,1294.75,USD,2026-08-29T11:10:16.031Z,2026-08-31T11:10:16.031Z,SETTLED,00,Approved - delayed settlement batch,2026-08-31
TXN1880,BNK-201880,BATCH-405,1250.25,EUR,2026-08-29T09:36:21.226Z,2026-08-29T09:56:35.226Z,SETTLED,00,Approved,2026-08-29
TXN1881,BNK-201881,BATCH-406,943.00,INR,2026-08-29T14:05:54.929Z,2026-08-29T14:29:54.929Z,SETTLED,00,Approved,2026-08-29
TXN1882,BNK-201882,BATCH-406,1785.25,USD,2026-08-29T12:48:14.909Z,2026-08-29T13:23:12.909Z,SETTLED,00,Approved,2026-08-29
TXN1883,BNK-201883,BATCH-406,1977.50,EUR,2026-08-29T15:41:32.913Z,2026-08-29T16:08:23.913Z,SETTLED,00,Approved,2026-08-29
TXN1884,BNK-201884,BATCH-406,2119.00,INR,2026-08-29T15:44:30.407Z,2026-08-29T16:17:57.407Z,SETTLED,00,Approved,2026-08-29
TXN1885,BNK-201885,BATCH-406,412.00,USD,2026-08-29T08:38:02.313Z,2026-08-29T09:06:30.313Z,SETTLED,00,Approved,2026-08-29
TXN1886,BNK-201886,BATCH-406,2254.75,EUR,2026-08-29T13:32:20.245Z,2026-08-29T14:03:00.245Z,SETTLED,00,Approved,2026-08-29
TXN1887,BNK-201887,BATCH-406,1046.50,INR,2026-08-29T09:40:53.232Z,2026-08-29T10:09:42.232Z,SETTLED,00,Approved,2026-08-29
TXN1888,BNK-201888,BATCH-406,2189.50,USD,2026-08-29T10:56:02.168Z,2026-08-31T10:56:02.168Z,SETTLED,00,Approved - delayed settlement batch,2026-08-31
TXN1889,BNK-201889,BATCH-406,256.75,EUR,2026-08-29T13:13:19.472Z,2026-08-29T13:33:21.472Z,SETTLED,00,Approved,2026-08-29
TXN1890,BNK-201890,BATCH-406,1315.75,INR,2026-08-29T11:10:20.916Z,2026-08-29T11:32:41.916Z,SETTLED,00,Approved,2026-08-29
TXN1891,BNK-201891,BATCH-407,2324.75,USD,2026-08-30T10:22:30.053Z,2026-08-30T10:46:51.053Z,SETTLED,00,Approved,2026-08-30
TXN1892,BNK-201892,BATCH-407,1483.50,EUR,2026-08-30T09:06:18.253Z,2026-08-30T09:36:05.253Z,SETTLED,00,Approved,2026-08-30
TXN1893,BNK-201893,BATCH-407,1792.00,INR,2026-08-30T17:25:04.118Z,2026-08-30T17:52:29.118Z,SETTLED,00,Approved,2026-08-30
TXN1894,BNK-201894,BATCH-407,1451.50,USD,2026-08-30T14:33:35.354Z,2026-08-30T14:54:34.354Z,SETTLED,00,Approved,2026-08-30
TXN1895,BNK-201895,BATCH-407,1060.00,EUR,2026-08-30T08:15:08.676Z,2026-08-30T08:44:22.676Z,SETTLED,00,Approved,2026-08-30
TXN1896,BNK-201896,BATCH-407,1219.25,INR,2026-08-30T08:14:00.219Z,2026-08-30T08:39:55.219Z,SETTLED,00,Approved,2026-08-30
TXN1897,BNK-201897,BATCH-407,128.00,USD,2026-08-30T14:56:34.045Z,2026-08-30T15:26:21.045Z,SETTLED,00,Approved,2026-08-30
TXN1898,BNK-201898,BATCH-407,787.75,EUR,2026-08-30T14:29:14.394Z,2026-08-30T14:58:50.394Z,SETTLED,00,Approved,2026-08-30
TXN1899,BNK-201899,BATCH-407,1396.00,INR,2026-08-30T14:40:46.415Z,2026-08-30T15:09:52.415Z,SETTLED,00,Approved,2026-08-30
TXN1900,BNK-201900,BATCH-407,155.50,USD,2026-08-30T14:56:59.365Z,2026-08-30T15:21:59.365Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1901,BNK-201901,BATCH-408,1233.00,EUR,2026-08-30T16:14:07.326Z,2026-08-30T16:39:07.326Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1902,BNK-201902,BATCH-408,2289.25,INR,2026-08-30T11:33:20.649Z,2026-08-30T11:59:38.649Z,SETTLED,00,Approved,2026-08-30
TXN1904,BNK-201904,BATCH-408,1362.00,EUR,2026-08-30T14:41:15.772Z,2026-08-30T15:11:09.772Z,SETTLED,00,Approved,2026-08-30
TXN1905,BNK-201905,BATCH-408,1248.00,INR,2026-08-30T18:00:00.245Z,2026-08-30T18:33:13.245Z,SETTLED,00,Approved,2026-08-30
TXN1906,BNK-201906,BATCH-408,485.25,USD,2026-08-30T11:57:20.259Z,2026-08-30T12:29:48.259Z,SETTLED,00,Approved,2026-08-30
TXN1907,BNK-201907,BATCH-408,2072.50,EUR,2026-08-30T12:38:54.768Z,,PENDING,05,Settlement in progress,
TXN1908,BNK-201908,BATCH-408,702.50,INR,2026-08-30T09:44:25.997Z,2026-09-01T09:44:25.997Z,SETTLED,00,Approved - delayed settlement batch,2026-09-01
TXN1909,BNK-201909,BATCH-408,1443.75,USD,2026-08-30T14:48:39.561Z,2026-08-30T15:13:10.561Z,SETTLED,00,Approved,2026-08-30
TXN1910,BNK-201910,BATCH-408,1513.50,EUR,2026-08-30T13:16:19.548Z,2026-08-30T13:40:18.548Z,SETTLED,00,Approved,2026-08-30
TXN1911,BNK-201911,BATCH-409,333.75,INR,2026-08-30T13:11:06.960Z,2026-08-30T13:41:45.960Z,SETTLED,00,Approved,2026-08-30
