transaction_id,ledger_entry_id,account_id,debit_amount,credit_amount,currency,ledger_created_at,ledger_status,reconciliation_status,ledger_description
TXN1789,LED-401789,ACC-640,1817.00,0.00,USD,2026-08-26T15:52:27.625Z,POSTED,RECONCILED,Payment settlement for order ORD-7789
TXN1790,LED-401790,ACC-641,1565.75,0.00,EUR,2026-08-28T13:08:09.643Z,POSTED,RECONCILED,Payment settlement for order ORD-7790 - delayed batch
TXN1791,LED-401791,ACC-642,1836.25,0.00,INR,2026-08-26T18:23:43.671Z,POSTED,RECONCILED,Payment settlement for order ORD-7791
TXN1792,LED-401792,ACC-643,1300.00,0.00,USD,2026-08-26T15:07:54.152Z,POSTED,RECONCILED,Payment settlement for order ORD-7792
TXN1793,LED-401793,ACC-644,115.00,0.00,EUR,2026-08-26T14:01:12.422Z,POSTED,RECONCILED,Payment settlement for order ORD-7793
TXN1794,LED-401794,ACC-645,1280.00,0.00,INR,2026-08-28T08:29:34.347Z,POSTED,RECONCILED,Payment settlement for order ORD-7794 - delayed batch
TXN1795,LED-401795,ACC-646,695.75,0.00,USD,2026-08-26T18:17:36.830Z,POSTED,RECONCILED,Payment settlement for order ORD-7795
TXN1796,LED-401796,ACC-647,976.75,0.00,EUR,2026-08-26T15:18:15.999Z,POSTED,RECONCILED,Payment settlement for order ORD-7796
TXN1797,LED-401797,ACC-648,1207.75,0.00,INR,2026-08-26T18:17:01.860Z,POSTED,RECONCILED,Payment settlement for order ORD-7797
TXN1798,LED-401798,ACC-649,1988.25,0.00,USD,2026-08-28T13:16:42.768Z,POSTED,RECONCILED,Payment settlement for order ORD-7798 - delayed batch
TXN1800,LED-401800,ACC-601,952.50,0.00,INR,2026-08-26T14:26:27.088Z,POSTED,RECONCILED,Payment settlement for order ORD-7800
TXN1801,LED-401801,ACC-602,2417.25,0.00,USD,2026-08-27T13:37:10.076Z,POSTED,RECONCILED,Payment settlement for order ORD-7801
TXN1802,LED-401802,ACC-603,831.00,0.00,EUR,2026-08-27T11:19:57.603Z,POSTED,RECONCILED,Payment settlement for order ORD-7802
TXN1803,LED-401803,ACC-604,1596.75,0.00,INR,2026-08-27T15:07:36.917Z,POSTED,RECONCILED,Payment settlement for order ORD-7803
TXN1804,LED-401804,ACC-605,510.25,0.00,USD,2026-08-27T11:46:57.781Z,POSTED,RECONCILED,Payment settlement for order ORD-7804
TXN1805,LED-401805,ACC-606,575.25,0.00,EUR,2026-08-27T14:55:01.887Z,POSTED,RECONCILED,Payment settlement for order ORD-7805
TXN1806,LED-401806,ACC-607,2389.25,0.00,INR,2026-08-27T17:29:10.463Z,POSTED,RECONCILED,Payment settlement for order ORD-7806
TXN1807,LED-401807,ACC-608,1754.75,0.00,USD,2026-08-27T12:37:02.225Z,POSTED,RECONCILED,Payment settlement for order ORD-7807
TXN1808,LED-401808,ACC-609,1669.50,0.00,EUR,2026-08-27T18:18:06.159Z,POSTED,RECONCILED,Payment settlement for order ORD-7808
TXN1809,LED-401809,ACC-610,333.00,0.00,INR,2026-08-27T14:56:39.816Z,POSTED,RECONCILED,Payment settlement for order ORD-7809
TXN1810,LED-401810,ACC-611,748.50,0.00,USD,2026-08-27T18:03:30.830Z,POSTED,RECONCILED,Payment settlement for order ORD-7810
TXN1812,LED-401812,ACC-613,2378.50,0.00,INR,2026-08-29T13:27:53.645Z,POSTED,RECONCILED,Payment settlement for order ORD-7812 - delayed batch
TXN1813,LED-401813,ACC-614,1434.00,0.00,USD,2026-08-27T12:52:44.962Z,POSTED,RECONCILED,Payment settlement for order ORD-7813
TXN1814,LED-401814,ACC-615,677.75,0.00,EUR,2026-08-27T17:50:44.515Z,POSTED,RECONCILED,Payment settlement for order ORD-7814
TXN1815,LED-401815,ACC-616,1669.25,0.00,INR,2026-08-27T13:32:37.584Z,POSTED,RECONCILED,Payment settlement for order ORD-7815
TXN1816,LED-401816,ACC-617,211.25,0.00,USD,2026-08-27T12:17:05.162Z,POSTED,RECONCILED,Payment settlement for order ORD-7816
TXN1817,LED-401817,ACC-618,1704.50,0.00,EUR,2026-08-29T14:27:16.803Z,POSTED,RECONCILED,Payment settlement for order ORD-7817 - delayed batch
TXN1818,LED-401818,ACC-619,1404.50,0.00,INR,2026-08-29T11:56:27.836Z,POSTED,RECONCILED,Payment settlement for order ORD-7818 - delayed batch
TXN1820,LED-401820,ACC-621,1855.25,0.00,EUR,2026-08-27T10:55:21.919Z,POSTED,RECONCILED,Payment settlement for order ORD-7820
TXN1821,LED-401821,ACC-622,125.25,0.00,INR,2026-08-27T09:53:00.438Z,POSTED,UNRECONCILED,Payment settlement awaiting bank confirmation
TXN1822,LED-401822,ACC-623,1944.50,0.00,USD,2026-08-27T18:31:49.332Z,POSTED,RECONCILED,Payment settlement for order ORD-7822
TXN1824,LED-401824,ACC-625,28.00,0.00,INR,2026-08-27T13:41:57.607Z,POSTED,RECONCILED,Payment settlement for order ORD-7824
TXN1825,LED-401825,ACC-626,1531.50,0.00,USD,2026-08-27T17:09:48.432Z,POSTED,RECONCILED,Payment settlement for order ORD-7825
TXN1826,LED-401826,ACC-627,585.25,0.00,EUR,2026-08-27T16:17:56.268Z,POSTED,RECONCILED,Payment settlement for order ORD-7826
TXN1827,LED-401827,ACC-628,188.25,0.00,INR,2026-08-27T11:50:49.893Z,POSTED,RECONCILED,Payment settlement for order ORD-7827
TXN1828,LED-401828,ACC-629,942.00,0.00,USD,2026-08-29T17:37:48.518Z,POSTED,RECONCILED,Payment settlement for order ORD-7828 - delayed batch
TXN1829,LED-401829,ACC-630,1016.75,0.00,EUR,2026-08-27T16:41:33.297Z,POSTED,RECONCILED,Payment settlement for order ORD-7829
TXN1830,LED-401830,ACC-631,1286.50,0.00,INR,2026-08-27T15:01:02.636Z,POSTED,RECONCILED,Payment settlement for order ORD-7830
TXN1831,LED-401831,ACC-632,306.00,0.00,USD,2026-08-28T16:28:47.840Z,POSTED,RECONCILED,Payment settlement for order ORD-7831
TXN1832,LED-401832,ACC-633,1076.50,0.00,EUR,2026-08-28T11:15:16.651Z,POSTED,RECONCILED,Payment settlement for order ORD-7832
TXN1834,LED-401834,ACC-635,880.50,0.00,USD,2026-08-28T18:19:25.557Z,POSTED,RECONCILED,Payment settlement for order ORD-7834
TXN1835,LED-401835,ACC-636,978.75,0.00,EUR,2026-08-28T15:42:34.700Z,POSTED,RECONCILED,Payment settlement for order ORD-7835
TXN1836,LED-401836,ACC-637,1626.50,0.00,INR,2026-08-28T18:13:57.418Z,POSTED,RECONCILED,Payment settlement for order ORD-7836
TXN1837,LED-401837,ACC-638,1024.00,0.00,USD,2026-08-28T15:22:58.506Z,POSTED,RECONCILED,Payment settlement for order ORD-7837
TXN1838,LED-401838,ACC-639,2171.50,0.00,EUR,2026-08-28T16:42:20.517Z,POSTED,RECONCILED,Payment settlement for order ORD-7838
TXN1839,LED-401839,ACC-640,869.25,0.00,INR,2026-08-28T15:03:04.306Z,POSTED,RECONCILED,Payment settlement for order ORD-7839
TXN1840,LED-401840,ACC-641,117.25,0.00,USD,2026-08-28T10:30:12.592Z,POSTED,RECONCILED,Payment settlement for order ORD-7840
TXN1841,LED-401841,ACC-642,515.25,0.00,EUR,2026-08-28T10:36:52.763Z,POSTED,RECONCILED,Payment settlement for order ORD-7841
TXN1842,LED-401842,ACC-643,263.25,0.00,INR,2026-08-28T08:43:17.063Z,POSTED,RECONCILED,Payment settlement for order ORD-7842
TXN1843,LED-401843,ACC-644,2361.25,0.00,USD,2026-08-28T11:25:00.530Z,POSTED,RECONCILED,Payment settlement for order ORD-7843
TXN1844,LED-401844,ACC-645,209.75,0.00,EUR,2026-08-28T16:19:27.312Z,POSTED,RECONCILED,Payment settlement for order ORD-7844
TXN1845,LED-401845,ACC-646,1607.25,0.00,INR,2026-08-28T13:11:08.979Z,POSTED,RECONCILED,Payment settlement for order ORD-7845
TXN1846,LED-401846,ACC-647,2354.50,0.00,USD,2026-08-28T10:23:53.939Z,POSTED,RECONCILED,Payment settlement for order ORD-7846
TXN1847,LED-401847,ACC-648,652.00,0.00,EUR,2026-08-28T09:24:41.957Z,POSTED,RECONCILED,Payment settlement for order ORD-7847
TXN1848,LED-401848,ACC-649,1900.00,0.00,INR,2026-08-28T13:19:12.568Z,POSTED,RECONCILED,Payment settlement for order ORD-7848
TXN1849,LED-401849,ACC-650,1898.75,0.00,USD,2026-08-28T13:02:25.827Z,POSTED,RECONCILED,Payment settlement for order ORD-7849
TXN1850,LED-401850,ACC-601,1246.50,0.00,EUR,2026-08-28T09:06:07.381Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1851,LED-401851,ACC-602,450.25,0.00,INR,2026-08-28T15:58:27.850Z,POSTED,RECONCILED,Payment settlement for order ORD-7851
TXN1852,LED-401852,ACC-603,1915.00,0.00,USD,2026-08-30T08:58:14.839Z,POSTED,RECONCILED,Payment settlement for order ORD-7852 - delayed batch
TXN1853,LED-401853,ACC-604,1930.00,0.00,EUR,2026-08-28T09:24:30.174Z,POSTED,RECONCILED,Payment settlement for order ORD-7853
TXN1854,LED-401854,ACC-605,1311.00,0.00,INR,2026-08-28T09:57:05.116Z,POSTED,RECONCILED,Payment settlement for order ORD-7854
TXN1855,LED-401855,ACC-606,1842.50,0.00,USD,2026-08-28T14:00:37.763Z,POSTED,RECONCILED,Payment settlement for order ORD-7855
TXN1856,LED-401856,ACC-607,1723.25,0.00,EUR,2026-08-28T09:12:05.503Z,POSTED,RECONCILED,Payment settlement for order ORD-7856
TXN1857,LED-401857,ACC-608,1555.00,0.00,INR,2026-08-28T13:23:30.189Z,POSTED,RECONCILED,Payment settlement for order ORD-7857
TXN1858,LED-401858,ACC-609,1936.25,0.00,USD,2026-08-28T09:07:27.885Z,POSTED,RECONCILED,Payment settlement for order ORD-7858
TXN1859,LED-401859,ACC-610,1067.25,0.00,EUR,2026-08-28T18:30:10.599Z,POSTED,RECONCILED,Payment settlement for order ORD-7859
TXN1860,LED-401860,ACC-611,1948.50,0.00,INR,2026-08-28T12:11:41.170Z,POSTED,RECONCILED,Payment settlement for order ORD-7860
TXN1861,LED-401861,ACC-612,379.75,0.00,USD,2026-08-29T10:04:26.929Z,POSTED,RECONCILED,Payment settlement for order ORD-7861
TXN1862,LED-401862,ACC-613,1761.50,0.00,EUR,2026-08-29T11:47:06.608Z,POSTED,RECONCILED,Payment settlement for order ORD-7862
TXN1863,LED-401863,ACC-614,1892.75,0.00,INR,2026-08-29T13:04:09.546Z,POSTED,RECONCILED,Payment settlement for order ORD-7863
TXN1864,LED-401864,ACC-615,1373.25,0.00,USD,2026-08-29T17:28:27.648Z,POSTED,RECONCILED,Payment settlement for order ORD-7864
TXN1865,LED-401865,ACC-616,804.00,0.00,EUR,2026-08-29T12:55:52.587Z,POSTED,RECONCILED,Payment settlement for order ORD-7865
TXN1866,LED-401866,ACC-617,785.25,0.00,INR,2026-08-29T16:41:51.098Z,POSTED,RECONCILED,Payment settlement for order ORD-7866
TXN1867,LED-401867,ACC-618,1917.00,0.00,USD,2026-08-29T10:59:08.669Z,POSTED,RECONCILED,Payment settlement for order ORD-7867
TXN1868,LED-401868,ACC-619,2398.00,0.00,EUR,2026-08-29T14:09:07.182Z,POSTED,RECONCILED,Payment settlement for order ORD-7868
TXN1869,LED-401869,ACC-620,429.00,0.00,INR,2026-08-31T13:56:32.530Z,POSTED,RECONCILED,Payment settlement for order ORD-7869 - delayed batch
TXN1870,LED-401870,ACC-621,955.75,0.00,USD,2026-08-29T11:41:25.389Z,POSTED,RECONCILED,Payment settlement for order ORD-7870
TXN1871,LED-401871,ACC-622,503.75,0.00,EUR,2026-08-29T18:02:15.219Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1872,LED-401872,ACC-623,2241.00,0.00,INR,2026-08-29T15:18:28.978Z,POSTED,RECONCILED,Payment settlement for order ORD-7872
TXN1873,LED-401873,ACC-624,1505.75,0.00,USD,2026-08-29T16:44:40.695Z,POSTED,RECONCILED,Payment settlement for order ORD-7873
TXN1875,LED-401875,ACC-626,1892.00,0.00,INR,2026-08-29T14:38:15.879Z,POSTED,RECONCILED,Payment settlement for order ORD-7875
TXN1876,LED-401876,ACC-627,1217.75,0.00,USD,2026-08-29T16:07:04.111Z,POSTED,RECONCILED,Payment settlement for order ORD-7876
TXN1877,LED-401877,ACC-628,493.50,0.00,EUR,2026-08-29T11:29:45.685Z,POSTED,RECONCILED,Payment settlement for order ORD-7877
TXN1878,LED-401878,ACC-629,319.75,0.00,INR,2026-08-29T12:52:40.827Z,POSTED,RECONCILED,Payment settlement for order ORD-7878
TXN1879,LED-401879,ACC-630,1294.75,0.00,USD,2026-08-31T11:20:16.031Z,POSTED,RECONCILED,Payment settlement for order ORD-7879 - delayed batch
TXN1880,LED-401880,ACC-631,1250.25,0.00,EUR,2026-08-29T10:06:01.226Z,POSTED,RECONCILED,Payment settlement for order ORD-7880
TXN1881,LED-401881,ACC-632,943.00,0.00,INR,2026-08-29T14:36:58.929Z,POSTED,RECONCILED,Payment settlement for order ORD-7881
TXN1882,LED-401882,ACC-633,1785.25,0.00,USD,2026-08-29T13:31:33.909Z,POSTED,RECONCILED,Payment settlement for order ORD-7882
TXN1883,LED-401883,ACC-634,1977.50,0.00,EUR,2026-08-29T16:17:55.913Z,POSTED,RECONCILED,Payment settlement for order ORD-7883
TXN1884,LED-401884,ACC-635,2119.00,0.00,INR,2026-08-29T16:24:48.407Z,POSTED,RECONCILED,Payment settlement for order ORD-7884
TXN1885,LED-401885,ACC-636,412.00,0.00,USD,2026-08-29T09:13:04.313Z,POSTED,RECONCILED,Payment settlement for order ORD-7885
TXN1886,LED-401886,ACC-637,2254.75,0.00,EUR,2026-08-29T14:12:56.245Z,POSTED,RECONCILED,Payment settlement for order ORD-7886
TXN1887,LED-401887,ACC-638,1046.50,0.00,INR,2026-08-29T10:17:53.232Z,POSTED,RECONCILED,Payment settlement for order ORD-7887
TXN1888,LED-401888,ACC-639,2189.50,0.00,USD,2026-08-31T11:06:02.168Z,POSTED,RECONCILED,Payment settlement for order ORD-7888 - delayed batch
TXN1889,LED-401889,ACC-640,256.75,0.00,EUR,2026-08-29T13:38:58.472Z,POSTED,RECONCILED,Payment settlement for order ORD-7889
TXN1890,LED-401890,ACC-641,1315.75,0.00,INR,2026-08-29T11:39:37.916Z,POSTED,RECONCILED,Payment settlement for order ORD-7890
TXN1891,LED-401891,ACC-642,2324.75,0.00,USD,2026-08-30T10:56:14.053Z,POSTED,RECONCILED,Payment settlement for order ORD-7891
TXN1892,LED-401892,ACC-643,1483.50,0.00,EUR,2026-08-30T09:45:20.253Z,POSTED,RECONCILED,Payment settlement for order ORD-7892
TXN1893,LED-401893,ACC-644,1792.00,0.00,INR,2026-08-30T18:00:14.118Z,POSTED,RECONCILED,Payment settlement for order ORD-7893
TXN1894,LED-401894,ACC-645,1451.50,0.00,USD,2026-08-30T15:00:43.354Z,POSTED,RECONCILED,Payment settlement for order ORD-7894
TXN1895,LED-401895,ACC-646,1060.00,0.00,EUR,2026-08-30T08:50:03.676Z,POSTED,RECONCILED,Payment settlement for order ORD-7895
TXN1896,LED-401896,ACC-647,1219.25,0.00,INR,2026-08-30T08:47:33.219Z,POSTED,RECONCILED,Payment settlement for order ORD-7896
TXN1897,LED-401897,ACC-648,128.00,0.00,USD,2026-08-30T15:34:34.045Z,POSTED,RECONCILED,Payment settlement for order ORD-7897
TXN1898,LED-401898,ACC-649,787.75,0.00,EUR,2026-08-30T15:07:32.394Z,POSTED,RECONCILED,Payment settlement for order ORD-7898
TXN1899,LED-401899,ACC-650,1396.00,0.00,INR,2026-08-30T15:15:11.415Z,POSTED,RECONCILED,Payment settlement for order ORD-7899
TXN1900,LED-401900,ACC-601,155.50,0.00,USD,2026-08-30T15:36:59.365Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1901,LED-401901,ACC-602,1233.00,0.00,EUR,2026-08-30T16:54:07.326Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1902,LED-401902,ACC-603,2289.25,0.00,INR,2026-08-30T12:07:31.649Z,POSTED,RECONCILED,Payment settlement for order ORD-7902
TXN1904,LED-401904,ACC-605,1362.00,0.00,EUR,2026-08-30T15:16:19.772Z,POSTED,RECONCILED,Payment settlement for order ORD-7904
TXN1905,LED-401905,ACC-606,1248.00,0.00,INR,2026-08-30T18:41:34.245Z,POSTED,RECONCILED,Payment settlement for order ORD-7905
TXN1906,LED-401906,ACC-607,485.25,0.00,USD,2026-08-30T12:36:13.259Z,POSTED,RECONCILED,Payment settlement for order ORD-7906
TXN1907,LED-401907,ACC-608,2072.50,0.00,EUR,2026-08-30T12:53:54.768Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1908,LED-401908,ACC-609,702.50,0.00,INR,2026-09-01T09:54:25.997Z,POSTED,RECONCILED,Payment settlement for order ORD-7908 - delayed batch
TXN1909,LED-401909,ACC-610,1443.75,0.00,USD,2026-08-30T15:19:00.561Z,POSTED,RECONCILED,Payment settlement for order ORD-7909
TXN1910,LED-401910,ACC-611,1513.50,0.00,EUR,2026-08-30T13:50:06.548Z,POSTED,RECONCILED,Payment settlement for order ORD-7910
TXN1911,LED-401911,ACC-612,333.75,0.00,INR,2026-08-30T13:49:11.960Z,POSTED,RECONCILED,Payment settlement for order ORD-7911
TXN1912,LED-401912,ACC-613,903.25,0.00,USD,2026-08-30T10:18:26.442Z,POSTED,RECONCILED,Payment settlement for order ORD-7912
TXN1913,LED-401913,ACC-614,1423.75,0.00,EUR,2026-08-30T12:58:59.613Z,POSTED,RECONCILED,Payment settlement for order ORD-7913
TXN1914,LED-401914,ACC-615,94.75,0.00,INR,2026-08-30T12:23:14.648Z,POSTED,RECONCILED,Payment settlement for order ORD-7914
TXN1915,LED-401915,ACC-616,2314.50,0.00,USD,2026-08-30T14:31:42.897Z,POSTED,RECONCILED,Payment settlement for order ORD-7915
TXN1916,LED-401916,ACC-617,1484.25,0.00,EUR,2026-08-30T12:23:55.988Z,POSTED,RECONCILED,Payment settlement for order ORD-7916
TXN1917,LED-401917,ACC-618,604.25,0.00,INR,2026-08-30T16:03:29.615Z,POSTED,RECONCILED,Payment settlement for order ORD-7917
TXN1918,LED-401918,ACC-619,274.75,0.00,USD,2026-08-30T15:34:28.270Z,POSTED,RECONCILED,Payment settlement for order ORD-7918
TXN1919,LED-401919,ACC-620,1094.00,0.00,EUR,2026-08-30T15:26:10.414Z,POSTED,RECONCILED,Payment settlement for order ORD-7919
TXN1920,LED-401920,ACC-621,1264.25,0.00,INR,2026-08-30T13:55:44.367Z,POSTED,RECONCILED,Payment settlement for order ORD-7920
TXN1921,LED-401921,ACC-622,1384.50,0.00,USD,2026-08-31T10:16:41.573Z,POSTED,RECONCILED,Payment settlement for order ORD-7921
TXN1922,LED-401922,ACC-623,2054.50,0.00,EUR,2026-08-31T13:39:05.930Z,POSTED,RECONCILED,Payment settlement for order ORD-7922
TXN1923,LED-401923,ACC-624,1474.00,0.00,INR,2026-08-31T12:58:45.794Z,POSTED,RECONCILED,Payment settlement for order ORD-7923
TXN1924,LED-401924,ACC-625,244.75,0.00,USD,2026-08-31T11:55:52.685Z,POSTED,RECONCILED,Payment settlement for order ORD-7924
TXN1925,LED-401925,ACC-626,1365.50,0.00,EUR,2026-08-31T11:36:10.510Z,POSTED,RECONCILED,Payment settlement for order ORD-7925
TXN1926,LED-401926,ACC-627,635.75,0.00,INR,2026-08-31T09:35:14.727Z,POSTED,RECONCILED,Payment settlement for order ORD-7926
TXN1927,LED-401927,ACC-628,1055.75,0.00,USD,2026-08-31T16:37:50.077Z,POSTED,RECONCILED,Payment settlement for order ORD-7927
TXN1928,LED-401928,ACC-629,825.75,0.00,EUR,2026-08-31T15:36:22.760Z,POSTED,RECONCILED,Payment settlement for order ORD-7928
TXN1929,LED-401929,ACC-630,545.00,0.00,INR,2026-08-31T17:45:05.053Z,POSTED,RECONCILED,Payment settlement for order ORD-7929
TXN1930,LED-401930,ACC-631,815.75,0.00,USD,2026-08-31T09:52:18.193Z,POSTED,RECONCILED,Payment settlement for order ORD-7930
TXN1931,LED-401931,ACC-632,2235.25,0.00,EUR,2026-08-31T14:32:53.814Z,POSTED,RECONCILED,Payment settlement for order ORD-7931
TXN1932,LED-401932,ACC-633,605.75,0.00,INR,2026-08-31T08:50:40.020Z,POSTED,RECONCILED,Payment settlement for order ORD-7932
TXN1933,LED-401933,ACC-634,1325.25,0.00,USD,2026-08-31T16:06:16.831Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1934,LED-401934,ACC-635,1778.25,0.00,EUR,2026-08-31T18:28:47.482Z,POSTED,RECONCILED,Payment settlement for order ORD-7934
TXN1935,LED-401935,ACC-636,814.25,0.00,INR,2026-08-31T13:34:13.443Z,POSTED,RECONCILED,Payment settlement for order ORD-7935
TXN1936,LED-401936,ACC-637,2201.50,0.00,USD,2026-08-31T13:02:02.956Z,POSTED,RECONCILED,Payment settlement for order ORD-7936
TXN1937,LED-401937,ACC-638,1738.25,0.00,EUR,2026-08-31T16:21:52.718Z,POSTED,RECONCILED,Payment settlement for order ORD-7937
TXN1938,LED-401938,ACC-639,25.75,0.00,INR,2026-08-31T10:47:15.871Z,POSTED,RECONCILED,Payment settlement for order ORD-7938
TXN1939,LED-401939,ACC-640,61.25,0.00,USD,2026-08-31T15:20:16.129Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1940,LED-401940,ACC-641,258.50,0.00,EUR,2026-08-31T18:09:58.881Z,POSTED,RECONCILED,Payment settlement for order ORD-7940
TXN1941,LED-401941,ACC-642,1612.75,0.00,INR,2026-08-31T17:23:12.558Z,POSTED,RECONCILED,Payment settlement for order ORD-7941
TXN1942,LED-401942,ACC-643,2315.75,0.00,USD,2026-08-31T13:31:11.142Z,POSTED,RECONCILED,Payment settlement for order ORD-7942
TXN1943,LED-401943,ACC-644,568.00,0.00,EUR,2026-08-31T09:05:42.665Z,POSTED,RECONCILED,Payment settlement for order ORD-7943
TXN1944,LED-401944,ACC-645,1772.75,0.00,INR,2026-08-31T16:43:04.107Z,POSTED,RECONCILED,Payment settlement for order ORD-7944
TXN1945,LED-401945,ACC-646,1725.25,0.00,USD,2026-08-31T09:47:33.986Z,POSTED,RECONCILED,Payment settlement for order ORD-7945
TXN1946,LED-401946,ACC-647,1029.75,0.00,EUR,2026-08-31T18:29:45.410Z,POSTED,RECONCILED,Payment settlement for order ORD-7946
TXN1947,LED-401947,ACC-648,282.50,0.00,INR,2026-08-31T17:36:39.058Z,POSTED,RECONCILED,Payment settlement for order ORD-7947
TXN1949,LED-401949,ACC-650,1327.75,0.00,EUR,2026-08-31T11:35:35.936Z,POSTED,RECONCILED,Payment settlement for order ORD-7949
TXN1950,LED-401950,ACC-601,1247.00,0.00,INR,2026-08-31T11:52:43.355Z,POSTED,RECONCILED,Payment settlement for order ORD-7950
TXN1951,LED-401951,ACC-602,1717.75,0.00,USD,2026-09-01T15:57:54.810Z,POSTED,RECONCILED,Payment settlement for order ORD-7951
TXN1952,LED-401952,ACC-603,937.50,0.00,EUR,2026-09-01T13:48:51.001Z,POSTED,RECONCILED,Payment settlement for order ORD-7952
TXN1953,LED-401953,ACC-604,1907.00,0.00,INR,2026-09-01T13:21:46.094Z,POSTED,RECONCILED,Payment settlement for order ORD-7953
TXN1954,LED-401954,ACC-605,427.75,0.00,USD,2026-09-01T13:33:18.849Z,POSTED,RECONCILED,Payment settlement for order ORD-7954
TXN1955,LED-401955,ACC-606,1897.00,0.00,EUR,2026-09-01T11:33:00.109Z,POSTED,RECONCILED,Payment settlement for order ORD-7955
TXN1956,LED-401956,ACC-607,2117.75,0.00,INR,2026-09-01T11:51:09.158Z,POSTED,RECONCILED,Payment settlement for order ORD-7956
TXN1957,LED-401957,ACC-608,1687.75,0.00,USD,2026-09-01T12:52:21.494Z,POSTED,RECONCILED,Payment settlement for order ORD-7957
TXN1958,LED-401958,ACC-609,1208.00,0.00,EUR,2026-09-01T15:05:39.104Z,POSTED,RECONCILED,Payment settlement for order ORD-7958
TXN1959,LED-401959,ACC-610,1278.50,0.00,INR,2026-09-01T18:27:00.380Z,POSTED,RECONCILED,Payment settlement for order ORD-7959
TXN1960,LED-401960,ACC-611,98.00,0.00,USD,2026-09-01T18:38:00.034Z,POSTED,RECONCILED,Payment settlement for order ORD-7960
TXN1961,LED-401961,ACC-612,668.25,0.00,EUR,2026-09-01T13:39:48.788Z,POSTED,RECONCILED,Payment settlement for order ORD-7961
TXN1962,LED-401962,ACC-613,1188.75,0.00,INR,2026-09-01T17:22:57.506Z,POSTED,RECONCILED,Payment settlement for order ORD-7962
TXN1963,LED-401963,ACC-614,2258.00,0.00,USD,2026-09-01T09:49:55.909Z,POSTED,RECONCILED,Payment settlement for order ORD-7963
TXN1964,LED-401964,ACC-615,2078.75,0.00,EUR,2026-09-01T10:09:19.966Z,POSTED,RECONCILED,Payment settlement for order ORD-7964
TXN1965,LED-401965,ACC-616,1248.50,0.00,INR,2026-09-01T11:00:19.254Z,POSTED,RECONCILED,Payment settlement for order ORD-7965
TXN1966,LED-401966,ACC-617,368.50,0.00,USD,2026-09-01T09:02:55.291Z,POSTED,RECONCILED,Payment settlement for order ORD-7966
TXN1967,LED-401967,ACC-618,38.00,0.00,EUR,2026-09-01T15:33:28.348Z,POSTED,RECONCILED,Payment settlement for order ORD-7967
TXN1968,LED-401968,ACC-619,858.00,0.00,INR,2026-09-01T15:27:31.900Z,POSTED,RECONCILED,Payment settlement for order ORD-7968
TXN1969,LED-401969,ACC-620,1029.25,0.00,USD,2026-09-01T12:30:45.709Z,POSTED,RECONCILED,Payment settlement for order ORD-7969
TXN1970,LED-401970,ACC-621,1149.75,0.00,EUR,2026-09-01T14:15:24.428Z,POSTED,RECONCILED,Payment settlement for order ORD-7970
TXN1971,LED-401971,ACC-622,1819.50,0.00,INR,2026-09-01T12:16:53.444Z,POSTED,RECONCILED,Payment settlement for order ORD-7971
TXN1972,LED-401972,ACC-623,1239.25,0.00,USD,2026-09-01T11:09:02.804Z,POSTED,RECONCILED,Payment settlement for order ORD-7972
TXN1973,LED-401973,ACC-624,2409.75,0.00,EUR,2026-09-01T18:28:41.834Z,POSTED,RECONCILED,Payment settlement for order ORD-7973
TXN1974,LED-401974,ACC-625,1129.75,0.00,INR,2026-09-01T14:10:07.281Z,POSTED,RECONCILED,Payment settlement for order ORD-7974
TXN1975,LED-401975,ACC-626,399.00,0.00,USD,2026-09-01T09:27:13.414Z,POSTED,RECONCILED,Payment settlement for order ORD-7975
TXN1976,LED-401976,ACC-627,819.00,0.00,EUR,2026-09-01T10:11:34.839Z,POSTED,RECONCILED,Payment settlement for order ORD-7976
TXN1977,LED-401977,ACC-628,589.00,0.00,INR,2026-09-01T15:25:51.815Z,POSTED,RECONCILED,Payment settlement for order ORD-7977
TXN1978,LED-401978,ACC-629,309.25,0.00,USD,2026-09-01T09:36:31.400Z,POSTED,RECONCILED,Payment settlement for order ORD-7978
TXN1979,LED-401979,ACC-630,580.00,0.00,EUR,2026-09-01T14:22:11.441Z,POSTED,RECONCILED,Payment settlement for order ORD-7979
TXN1980,LED-401980,ACC-631,2000.50,0.00,INR,2026-09-01T11:35:45.083Z,POSTED,RECONCILED,Payment settlement for order ORD-7980
TXN1981,LED-401981,ACC-632,370.75,0.00,USD,2026-09-02T18:23:31.291Z,POSTED,RECONCILED,Payment settlement for order ORD-7981
TXN1982,LED-401982,ACC-633,1090.50,0.00,EUR,2026-09-02T10:36:47.503Z,POSTED,UNRECONCILED,Payment settlement awaiting bank confirmation
TXN1983,LED-401983,ACC-634,2342.50,0.00,INR,2026-09-02T09:26:05.791Z,POSTED,RECONCILED,Payment settlement for order ORD-7983
