transaction_id,gateway_payment_id,merchant_id,amount,currency,created_at,authorized_at,captured_at,gateway_status,payment_method,failure_code,failure_message
TXN1602,GP-101602,MERCH-503,1277.75,INR,2026-08-20T09:09:19.189Z,2026-08-20T09:09:36.189Z,2026-08-20T09:09:58.189Z,CAPTURED,apple_pay,,
TXN1603,GP-101603,MERCH-504,2342.25,USD,2026-08-20T16:34:43.461Z,2026-08-20T16:34:50.461Z,2026-08-20T16:35:13.461Z,CAPTURED,google_pay,,
TXN1604,GP-101604,MERCH-505,1291.50,EUR,2026-08-20T15:13:55.823Z,2026-08-20T15:14:09.823Z,2026-08-20T15:14:19.823Z,CAPTURED,google_pay,,
TXN1605,GP-101605,MERCH-506,272.25,INR,2026-08-20T08:46:01.758Z,2026-08-20T08:46:18.758Z,2026-08-20T08:46:28.758Z,CAPTURED,credit_card,,
TXN1606,GP-101606,MERCH-507,2031.75,USD,2026-08-20T10:50:28.382Z,2026-08-20T10:50:37.382Z,2026-08-20T10:51:06.382Z,CAPTURED,google_pay,,
TXN1607,GP-101607,MERCH-508,1929.00,EUR,2026-08-20T13:13:22.349Z,2026-08-20T13:13:37.349Z,2026-08-20T13:14:12.349Z,CAPTURED,bank_transfer,,
TXN1608,GP-101608,MERCH-509,2377.75,INR,2026-08-20T17:29:18.713Z,2026-08-20T17:29:30.713Z,2026-08-20T17:30:03.713Z,CAPTURED,google_pay,,
TXN1609,GP-101609,MERCH-510,1575.25,USD,2026-08-20T09:30:35.427Z,2026-08-20T09:30:41.427Z,2026-08-20T09:31:12.427Z,CAPTURED,apple_pay,,
TXN1610,GP-101610,MERCH-511,1679.75,EUR,2026-08-20T13:49:08.692Z,2026-08-20T13:49:23.692Z,2026-08-20T13:49:39.692Z,CAPTURED,apple_pay,,
TXN1611,GP-101611,MERCH-512,428.00,INR,2026-08-20T12:21:35.059Z,2026-08-20T12:21:40.059Z,2026-08-20T12:22:10.059Z,CAPTURED,apple_pay,,
TXN1612,GP-101612,MERCH-513,909.75,USD,2026-08-20T14:11:26.969Z,2026-08-20T14:11:37.969Z,2026-08-20T14:11:56.969Z,CAPTURED,credit_card,,
TXN1613,GP-101613,MERCH-514,1340.00,EUR,2026-08-20T17:34:23.381Z,2026-08-20T17:34:28.381Z,2026-08-20T17:34:50.381Z,CAPTURED,credit_card,,
TXN1614,GP-101614,MERCH-515,2321.50,INR,2026-08-20T15:59:59.099Z,2026-08-20T16:00:05.099Z,2026-08-20T16:00:22.099Z,CAPTURED,credit_card,,
TXN1615,GP-101615,MERCH-516,2053.75,USD,2026-08-20T14:12:57.925Z,2026-08-20T14:13:15.925Z,2026-08-20T14:13:26.925Z,CAPTURED,bank_transfer,,
TXN1616,GP-101616,MERCH-517,1134.00,EUR,2026-08-20T13:09:25.979Z,2026-08-20T13:09:40.979Z,2026-08-20T13:09:52.979Z,CAPTURED,credit_card,,
TXN1617,GP-101617,MERCH-518,1760.50,INR,2026-08-20T14:16:53.192Z,2026-08-20T14:17:07.192Z,2026-08-20T14:17:34.192Z,CAPTURED,credit_card,,
TXN1618,GP-101618,MERCH-519,558.75,USD,2026-08-20T10:07:42.376Z,2026-08-20T10:07:48.376Z,2026-08-20T10:08:08.376Z,CAPTURED,apple_pay,,
TXN1619,GP-101619,MERCH-520,1106.00,EUR,2026-08-20T17:29:26.662Z,2026-08-20T17:29:38.662Z,2026-08-20T17:29:57.662Z,CAPTURED,apple_pay,,
TXN1620,GP-101620,MERCH-521,310.75,INR,2026-08-20T08:52:57.223Z,2026-08-20T08:53:04.223Z,2026-08-20T08:53:26.223Z,CAPTURED,google_pay,,
TXN1621,GP-101621,MERCH-522,575.75,USD,2026-08-21T16:43:11.369Z,2026-08-21T16:43:19.369Z,2026-08-21T16:43:32.369Z,CAPTURED,apple_pay,,
TXN1622,GP-101622,MERCH-523,189.00,EUR,2026-08-21T15:54:00.934Z,2026-08-21T15:54:08.934Z,2026-08-21T15:54:19.934Z,CAPTURED,credit_card,,
TXN1623,GP-101623,MERCH-524,2154.50,INR,2026-08-21T08:25:36.824Z,2026-08-21T08:25:48.824Z,2026-08-21T08:26:11.824Z,CAPTURED,credit_card,,
TXN1624,GP-101624,MERCH-525,2268.25,USD,2026-08-21T09:36:30.476Z,2026-08-21T09:36:37.476Z,2026-08-21T09:37:04.476Z,CAPTURED,credit_card,,
TXN1625,GP-101625,MERCH-526,1583.50,EUR,2026-08-21T13:17:51.628Z,2026-08-21T13:18:00.628Z,2026-08-21T13:18:29.628Z,CAPTURED,bank_transfer,,
TXN1626,GP-101626,MERCH-527,215.00,INR,2026-08-21T09:24:06.906Z,2026-08-21T09:24:12.906Z,2026-08-21T09:24:22.906Z,CAPTURED,google_pay,,
TXN1627,GP-101627,MERCH-528,1796.75,USD,2026-08-21T08:40:29.002Z,2026-08-21T08:40:40.002Z,2026-08-21T08:40:52.002Z,CAPTURED,credit_card,,
TXN1628,GP-101628,MERCH-529,2127.25,EUR,2026-08-21T12:45:14.121Z,2026-08-21T12:45:26.121Z,2026-08-21T12:45:40.121Z,CAPTURED,apple_pay,,
TXN1629,GP-101629,MERCH-530,1808.75,INR,2026-08-21T10:26:28.501Z,2026-08-21T10:26:41.501Z,2026-08-21T10:27:03.501Z,CAPTURED,apple_pay,,
TXN1630,GP-101630,MERCH-531,1439.50,USD,2026-08-21T08:25:52.759Z,2026-08-21T08:26:09.759Z,2026-08-21T08:26:24.759Z,CAPTURED,bank_transfer,,
TXN1631,GP-101631,MERCH-532,1432.50,EUR,2026-08-21T14:43:07.017Z,2026-08-21T14:43:12.017Z,2026-08-21T14:43:44.017Z,CAPTURED,debit_card,,
TXN1632,GP-101632,MERCH-533,180.00,INR,2026-08-21T10:47:10.688Z,2026-08-21T10:47:25.688Z,2026-08-21T10:48:04.688Z,CAPTURED,bank_transfer,,
TXN1633,GP-101633,MERCH-534,1278.75,USD,2026-08-21T10:59:16.021Z,2026-08-21T10:59:29.021Z,2026-08-21T10:59:59.021Z,CAPTURED,apple_pay,,
TXN1634,GP-101634,MERCH-535,526.00,EUR,2026-08-21T13:30:07.420Z,2026-08-21T13:30:25.420Z,2026-08-21T13:30:39.420Z,CAPTURED,bank_transfer,,
TXN1635,GP-101635,MERCH-536,924.75,INR,2026-08-21T08:40:01.593Z,2026-08-21T08:40:06.593Z,2026-08-21T08:40:32.593Z,CAPTURED,google_pay,,
TXN1636,GP-101636,MERCH-537,672.75,USD,2026-08-21T13:24:28.885Z,2026-08-21T13:24:34.885Z,2026-08-21T13:24:50.885Z,CAPTURED,bank_transfer,,
TXN1637,GP-101637,MERCH-538,370.75,EUR,2026-08-21T15:35:17.467Z,2026-08-21T15:35:27.467Z,2026-08-21T15:35:47.467Z,CAPTURED,google_pay,,
TXN1638,GP-101638,MERCH-539,407.00,INR,2026-08-21T08:53:14.684Z,2026-08-21T08:53:32.684Z,2026-08-21T08:53:56.684Z,CAPTURED,debit_card,,
TXN1639,GP-101639,MERCH-540,1622.00,USD,2026-08-21T12:09:20.875Z,2026-08-21T12:09:34.875Z,2026-08-21T12:09:45.875Z,CAPTURED,debit_card,,
TXN1640,GP-101640,MERCH-541,386.00,EUR,2026-08-21T09:38:11.029Z,2026-08-21T09:38:23.029Z,2026-08-21T09:38:37.029Z,CAPTURED,credit_card,,
TXN1641,GP-101641,MERCH-542,2101.50,INR,2026-08-21T10:17:38.364Z,2026-08-21T10:17:56.364Z,2026-08-21T10:18:34.364Z,CAPTURED,apple_pay,,
TXN1642,GP-101642,MERCH-543,83.50,USD,2026-08-21T11:24:44.707Z,2026-08-21T11:24:55.707Z,2026-08-21T11:25:27.707Z,CAPTURED,credit_card,,
TXN1643,GP-101643,MERCH-544,314.50,EUR,2026-08-21T10:10:31.382Z,2026-08-21T10:10:50.382Z,2026-08-21T10:11:23.382Z,CAPTURED,credit_card,,
TXN1644,GP-101644,MERCH-545,1095.00,INR,2026-08-21T17:52:32.391Z,2026-08-21T17:52:51.391Z,2026-08-21T17:53:16.391Z,CAPTURED,credit_card,,
TXN1645,GP-101645,MERCH-546,626.25,USD,2026-08-21T12:30:05.785Z,2026-08-21T12:30:20.785Z,2026-08-21T12:30:37.785Z,CAPTURED,debit_card,,
TXN1646,GP-101646,MERCH-547,1908.50,EUR,2026-08-21T14:23:24.706Z,2026-08-21T14:23:34.706Z,2026-08-21T14:23:50.706Z,CAPTURED,google_pay,,
TXN1647,GP-101647,MERCH-548,739.00,INR,2026-08-21T10:29:05.424Z,2026-08-21T10:29:14.424Z,2026-08-21T10:29:43.424Z,CAPTURED,debit_card,,
TXN1648,GP-101648,MERCH-549,120.75,USD,2026-08-21T09:58:41.602Z,,,AUTHORIZATION_FAILED,apple_pay,INSUFFICIENT_FUNDS,Insufficient funds in customer account
TXN1649,GP-101649,MERCH-550,2310.25,EUR,2026-08-21T16:51:53.338Z,2026-08-21T16:52:11.338Z,2026-08-21T16:52:31.338Z,CAPTURED,google_pay,,
TXN1650,GP-101650,MERCH-501,803.25,INR,2026-08-21T10:38:03.800Z,2026-08-21T10:38:11.800Z,2026-08-21T10:38:21.800Z,CAPTURED,credit_card,,
TXN1651,GP-101651,MERCH-502,445.25,USD,2026-08-22T08:44:38.989Z,2026-08-22T08:44:48.989Z,2026-08-22T08:45:18.989Z,CAPTURED,debit_card,,
TXN1652,GP-101652,MERCH-503,1837.00,EUR,2026-08-22T08:45:58.015Z,2026-08-22T08:46:09.015Z,2026-08-22T08:46:36.015Z,CAPTURED,credit_card,,
TXN1653,GP-101653,MERCH-504,779.00,INR,2026-08-22T15:37:06.577Z,,,AUTHORIZATION_FAILED,apple_pay,EXPIRED_CARD,Card expired
TXN1654,GP-101654,MERCH-505,110.25,USD,2026-08-22T15:19:23.696Z,2026-08-22T15:19:33.696Z,2026-08-22T15:19:52.696Z,CAPTURED,bank_transfer,,
TXN1655,GP-101655,MERCH-506,297.00,EUR,2026-08-22T13:08:58.085Z,2026-08-22T13:09:10.085Z,2026-08-22T13:09:42.085Z,CAPTURED,credit_card,,
TXN1656,GP-101656,MERCH-507,1033.25,INR,2026-08-22T12:16:25.856Z,2026-08-22T12:16:32.856Z,2026-08-22T12:17:09.856Z,CAPTURED,bank_transfer,,
TXN1657,GP-101657,MERCH-508,520.25,USD,2026-08-22T13:46:46.150Z,2026-08-22T13:46:58.150Z,2026-08-22T13:47:10.150Z,CAPTURED,debit_card,,
TXN1658,GP-101658,MERCH-509,1757.25,EUR,2026-08-22T13:33:57.090Z,2026-08-22T13:34:15.090Z,2026-08-22T13:34:38.090Z,CAPTURED,bank_transfer,,
TXN1659,GP-101659,MERCH-510,544.25,INR,2026-08-22T17:08:14.735Z,2026-08-22T17:08:26.735Z,2026-08-22T17:08:45.735Z,CAPTURED,bank_transfer,,
TXN1660,GP-101660,MERCH-511,2280.00,USD,2026-08-22T17:43:08.256Z,2026-08-22T17:43:21.256Z,2026-08-22T17:43:58.256Z,CAPTURED,debit_card,,
TXN1661,GP-101661,MERCH-512,367.25,EUR,2026-08-22T16:57:32.048Z,2026-08-22T16:57:41.048Z,2026-08-22T16:58:05.048Z,CAPTURED,bank_transfer,,
TXN1662,GP-101662,MERCH-513,204.75,INR,2026-08-22T11:02:21.540Z,2026-08-22T11:02:27.540Z,2026-08-22T11:02:45.540Z,CAPTURED,credit_card,,
TXN1663,GP-101663,MERCH-514,2391.25,USD,2026-08-22T14:17:33.323Z,2026-08-22T14:17:39.323Z,2026-08-22T14:18:05.323Z,CAPTURED,bank_transfer,,
TXN1664,GP-101664,MERCH-515,328.50,EUR,2026-08-22T08:03:46.120Z,2026-08-22T08:03:59.120Z,2026-08-22T08:04:25.120Z,CAPTURED,google_pay,,
TXN1665,GP-101665,MERCH-516,1814.25,INR,2026-08-22T14:29:00.428Z,2026-08-22T14:29:16.428Z,2026-08-22T14:29:42.428Z,CAPTURED,bank_transfer,,
TXN1666,GP-101666,MERCH-517,251.00,USD,2026-08-22T14:33:54.021Z,2026-08-22T14:34:13.021Z,2026-08-22T14:34:45.021Z,CAPTURED,bank_transfer,,
TXN1667,GP-101667,MERCH-518,1038.00,EUR,2026-08-22T08:57:17.931Z,2026-08-22T08:57:27.931Z,2026-08-22T08:57:50.931Z,CAPTURED,debit_card,,
TXN1668,GP-101668,MERCH-519,735.75,INR,2026-08-22T15:12:34.410Z,2026-08-22T15:12:47.410Z,2026-08-22T15:13:02.410Z,CAPTURED,apple_pay,,
TXN1669,GP-101669,MERCH-520,2238.25,USD,2026-08-22T11:11:15.567Z,2026-08-22T11:11:20.567Z,2026-08-22T11:11:30.567Z,CAPTURED,apple_pay,,
TXN1670,GP-101670,MERCH-521,1812.25,EUR,2026-08-22T15:41:54.137Z,2026-08-22T15:41:59.137Z,2026-08-22T15:42:36.137Z,CAPTURED,bank_transfer,,
TXN1671,GP-101671,MERCH-522,2233.25,INR,2026-08-22T12:38:03.386Z,2026-08-22T12:38:19.386Z,2026-08-22T12:38:32.386Z,CAPTURED,google_pay,,
TXN1672,GP-101672,MERCH-523,2003.25,USD,2026-08-22T13:51:08.224Z,2026-08-22T13:51:20.224Z,2026-08-22T13:51:46.224Z,CAPTURED,google_pay,,
TXN1673,GP-101673,MERCH-524,1723.50,EUR,2026-08-22T17:31:47.337Z,2026-08-22T17:31:59.337Z,2026-08-22T17:32:23.337Z,CAPTURED,bank_transfer,,
TXN1674,GP-101674,MERCH-525,1993.25,INR,2026-08-22T09:19:34.444Z,2026-08-22T09:19:53.444Z,2026-08-22T09:20:06.444Z,CAPTURED,credit_card,,
TXN1675,GP-101675,MERCH-526,1013.75,USD,2026-08-22T15:15:29.897Z,2026-08-22T15:15:36.897Z,2026-08-22T15:16:08.897Z,CAPTURED,google_pay,,
TXN1676,GP-101676,MERCH-527,1783.00,EUR,2026-08-22T12:09:21.653Z,2026-08-22T12:09:30.653Z,2026-08-22T12:09:57.653Z,CAPTURED,debit_card,,
TXN1677,GP-101677,MERCH-528,103.75,INR,2026-08-22T08:38:52.516Z,2026-08-22T08:39:07.516Z,2026-08-22T08:39:44.516Z,CAPTURED,bank_transfer,,
TXN1678,GP-101678,MERCH-529,1355.75,USD,2026-08-22T08:15:57.112Z,2026-08-22T08:16:04.112Z,2026-08-22T08:16:36.112Z,CAPTURED,credit_card,,
TXN1679,GP-101679,MERCH-530,392.00,EUR,2026-08-22T17:20:06.460Z,2026-08-22T17:20:20.460Z,2026-08-22T17:20:36.460Z,CAPTURED,bank_transfer,,
TXN1680,GP-101680,MERCH-531,1779.25,INR,2026-08-22T11:26:44.172Z,2026-08-22T11:26:53.172Z,2026-08-22T11:27:07.172Z,CAPTURED,bank_transfer,,
TXN1681,GP-101681,MERCH-532,1316.00,USD,2026-08-23T08:46:43.559Z,2026-08-23T08:46:54.559Z,2026-08-23T08:47:28.559Z,CAPTURED,bank_transfer,,
TXN1682,GP-101682,MERCH-533,2002.50,EUR,2026-08-23T09:54:41.305Z,2026-08-23T09:54:50.305Z,2026-08-23T09:55:14.305Z,CAPTURED,apple_pay,,
TXN1683,GP-101683,MERCH-534,2039.75,INR,2026-08-23T12:31:50.874Z,2026-08-23T12:31:57.874Z,2026-08-23T12:32:17.874Z,CAPTURED,debit_card,,
TXN1684,GP-101684,MERCH-535,2026.50,USD,2026-08-23T13:51:30.504Z,2026-08-23T13:51:38.504Z,2026-08-23T13:52:09.504Z,CAPTURED,google_pay,,
TXN1685,GP-101685,MERCH-536,163.75,EUR,2026-08-23T14:40:40.541Z,2026-08-23T14:40:57.541Z,2026-08-23T14:41:31.541Z,CAPTURED,debit_card,,
TXN1686,GP-101686,MERCH-537,1849.50,INR,2026-08-23T14:20:50.728Z,2026-08-23T14:20:56.728Z,2026-08-23T14:21:32.728Z,CAPTURED,google_pay,,
TXN1687,GP-101687,MERCH-538,486.50,USD,2026-08-23T08:16:30.224Z,2026-08-23T08:16:40.224Z,2026-08-23T08:16:55.224Z,CAPTURED,credit_card,,
TXN1688,GP-101688,MERCH-539,1473.50,EUR,2026-08-23T17:56:05.353Z,,,AUTHORIZATION_FAILED,google_pay,EXPIRED_CARD,Card expired
TXN1689,GP-101689,MERCH-540,1119.50,INR,2026-08-23T15:49:33.134Z,2026-08-23T15:49:49.134Z,2026-08-23T15:50:01.134Z,CAPTURED,google_pay,,
TXN1690,GP-101690,MERCH-541,2284.75,USD,2026-08-23T13:09:52.483Z,2026-08-23T13:10:06.483Z,2026-08-23T13:10:20.483Z,CAPTURED,bank_transfer,,
TXN1691,GP-101691,MERCH-542,1599.25,EUR,2026-08-23T08:05:36.354Z,2026-08-23T08:05:41.354Z,2026-08-23T08:06:19.354Z,CAPTURED,debit_card,,
TXN1692,GP-101692,MERCH-543,2063.50,INR,2026-08-23T11:17:05.828Z,2026-08-23T11:17:12.828Z,2026-08-23T11:17:43.828Z,CAPTURED,credit_card,,
TXN1693,GP-101693,MERCH-544,1878.75,USD,2026-08-23T12:08:57.669Z,2026-08-23T12:09:05.669Z,2026-08-23T12:09:37.669Z,CAPTURED,bank_transfer,,
TXN1694,GP-101694,MERCH-545,1642.25,EUR,2026-08-23T10:14:44.534Z,2026-08-23T10:14:57.534Z,2026-08-23T10:15:13.534Z,CAPTURED,apple_pay,,
TXN1695,GP-101695,MERCH-546,1957.25,INR,2026-08-23T13:29:13.640Z,2026-08-23T13:29:23.640Z,2026-08-23T13:29:46.640Z,CAPTURED,google_pay,,
TXN1696,GP-101696,MERCH-547,2205.50,USD,2026-08-23T10:09:24.632Z,2026-08-23T10:09:41.632Z,2026-08-23T10:10:07.632Z,CAPTURED,google_pay,,
TXN1697,GP-101697,MERCH-548,1036.00,EUR,2026-08-23T11:15:29.479Z,2026-08-23T11:15:45.479Z,2026-08-23T11:16:24.479Z,CAPTURED,debit_card,,
TXN1698,GP-101698,MERCH-549,496.00,INR,2026-08-23T10:43:40.237Z,2026-08-23T10:43:56.237Z,2026-08-23T10:44:25.237Z,CAPTURED,apple_pay,,
TXN1699,GP-101699,MERCH-550,844.25,USD,2026-08-23T17:25:26.089Z,2026-08-23T17:25:32.089Z,2026-08-23T17:25:58.089Z,CAPTURED,bank_transfer,,
TXN1700,GP-101700,MERCH-501,1142.50,EUR,2026-08-23T09:22:37.123Z,2026-08-23T09:22:51.123Z,2026-08-23T09:23:29.123Z,CAPTURED,debit_card,,
TXN1701,GP-101701,MERCH-502,1990.50,INR,2026-08-23T12:11:04.361Z,2026-08-23T12:11:18.361Z,2026-08-23T12:11:29.361Z,CAPTURED,google_pay,,
TXN1702,GP-101702,MERCH-503,1588.00,USD,2026-08-23T09:04:01.881Z,2026-08-23T09:04:12.881Z,2026-08-23T09:04:25.881Z,CAPTURED,google_pay,,
TXN1703,GP-101703,MERCH-504,358.25,EUR,2026-08-23T17:32:02.625Z,2026-08-23T17:32:13.625Z,2026-08-23T17:32:35.625Z,CAPTURED,google_pay,,
TXN1704,GP-101704,MERCH-505,273.00,INR,2026-08-23T11:17:57.146Z,2026-08-23T11:18:02.146Z,2026-08-23T11:18:25.146Z,CAPTURED,google_pay,,
TXN1705,GP-101705,MERCH-506,1338.75,USD,2026-08-23T14:32:47.884Z,2026-08-23T14:32:58.884Z,2026-08-23T14:33:22.884Z,CAPTURED,credit_card,,
TXN1706,GP-101706,MERCH-507,1752.25,EUR,2026-08-23T14:00:57.191Z,2026-08-23T14:01:13.191Z,2026-08-23T14:01:45.191Z,CAPTURED,apple_pay,,
TXN1707,GP-101707,MERCH-508,2117.00,INR,2026-08-23T13:48:48.485Z,2026-08-23T13:48:58.485Z,2026-08-23T13:49:22.485Z,CAPTURED,credit_card,,
TXN1708,GP-101708,MERCH-509,631.00,USD,2026-08-23T08:46:33.098Z,2026-08-23T08:46:44.098Z,2026-08-23T08:47:22.098Z,CAPTURED,bank_transfer,,
TXN1709,GP-101709,MERCH-510,480.25,EUR,2026-08-23T14:42:33.353Z,2026-08-23T14:42:48.353Z,2026-08-23T14:43:24.353Z,CAPTURED,debit_card,,
TXN1710,GP-101710,MERCH-511,2311.00,INR,2026-08-23T09:16:29.356Z,2026-08-23T09:16:47.356Z,2026-08-23T09:17:14.356Z,CAPTURED,credit_card,,
TXN1711,GP-101711,MERCH-512,2292.00,USD,2026-08-24T13:57:15.716Z,2026-08-24T13:57:28.716Z,2026-08-24T13:58:07.716Z,CAPTURED,apple_pay,,
TXN1712,GP-101712,MERCH-513,2318.25,EUR,2026-08-24T15:15:45.134Z,2026-08-24T15:15:54.134Z,2026-08-24T15:16:10.134Z,CAPTURED,debit_card,,
TXN1713,GP-101713,MERCH-514,816.00,INR,2026-08-24T15:41:16.959Z,2026-08-24T15:41:22.959Z,2026-08-24T15:41:57.959Z,CAPTURED,debit_card,,
TXN1714,GP-101714,MERCH-515,854.00,USD,2026-08-24T15:12:03.647Z,2026-08-24T15:12:17.647Z,2026-08-24T15:12:56.647Z,CAPTURED,apple_pay,,
TXN1715,GP-101715,MERCH-516,868.50,EUR,2026-08-24T09:31:03.017Z,2026-08-24T09:31:19.017Z,2026-08-24T09:31:31.017Z,CAPTURED,credit_card,,
TXN1716,GP-101716,MERCH-517,833.00,INR,2026-08-24T13:42:07.529Z,2026-08-24T13:42:15.529Z,2026-08-24T13:42:44.529Z,CAPTURED,debit_card,,
TXN1717,GP-101717,MERCH-518,248.75,USD,2026-08-24T09:15:05.650Z,2026-08-24T09:15:22.650Z,2026-08-24T09:15:54.650Z,CAPTURED,debit_card,,
TXN1718,GP-101718,MERCH-519,1729.00,EUR,2026-08-24T15:51:14.690Z,2026-08-24T15:51:28.690Z,2026-08-24T15:52:01.690Z,CAPTURED,google_pay,,
TXN1719,GP-101719,MERCH-520,1556.25,INR,2026-08-24T15:46:49.867Z,2026-08-24T15:46:57.867Z,2026-08-24T15:47:35.867Z,CAPTURED,apple_pay,,
TXN1720,GP-101720,MERCH-521,354.50,USD,2026-08-24T09:48:14.697Z,2026-08-24T09:48:29.697Z,2026-08-24T09:48:59.697Z,CAPTURED,debit_card,,
TXN1721,GP-101721,MERCH-522,191.50,EUR,2026-08-24T17:30:34.712Z,2026-08-24T17:30:40.712Z,2026-08-24T17:31:12.712Z,CAPTURED,bank_transfer,,
TXN1722,GP-101722,MERCH-523,1706.00,INR,2026-08-24T13:31:08.544Z,2026-08-24T13:31:19.544Z,2026-08-24T13:31:42.544Z,CAPTURED,credit_card,,
TXN1723,GP-101723,MERCH-524,1970.25,USD,2026-08-24T16:37:26.095Z,2026-08-24T16:37:38.095Z,2026-08-24T16:37:52.095Z,CAPTURED,google_pay,,
TXN1724,GP-101724,MERCH-525,1585.25,EUR,2026-08-24T08:17:34.487Z,2026-08-24T08:17:46.487Z,2026-08-24T08:17:58.487Z,CAPTURED,debit_card,,
TXN1725,GP-101725,MERCH-526,1149.75,INR,2026-08-24T10:50:29.481Z,2026-08-24T10:50:44.481Z,2026-08-24T10:51:08.481Z,CAPTURED,debit_card,,
TXN1726,GP-101726,MERCH-527,1264.75,USD,2026-08-24T15:40:14.653Z,2026-08-24T15:40:25.653Z,2026-08-24T15:40:53.653Z,CAPTURED,debit_card,,
TXN1727,GP-101727,MERCH-528,128.25,EUR,2026-08-24T14:11:39.645Z,2026-08-24T14:11:57.645Z,2026-08-24T14:12:29.645Z,CAPTURED,bank_transfer,,
TXN1728,GP-101728,MERCH-529,743.75,INR,2026-08-24T08:31:49.373Z,,,AUTHORIZATION_FAILED,debit_card,INSUFFICIENT_FUNDS,Insufficient funds in customer account
TXN1729,GP-101729,MERCH-530,2204.75,USD,2026-08-24T13:05:57.283Z,2026-08-24T13:06:13.283Z,2026-08-24T13:06:51.283Z,CAPTURED,google_pay,,
TXN1730,GP-101730,MERCH-531,1129.00,EUR,2026-08-24T12:14:51.594Z,2026-08-24T12:15:08.594Z,2026-08-24T12:15:31.594Z,CAPTURED,credit_card,,
TXN1731,GP-101731,MERCH-532,318.25,INR,2026-08-24T09:10:30.976Z,2026-08-24T09:10:36.976Z,2026-08-24T09:10:57.976Z,CAPTURED,bank_transfer,,
TXN1732,GP-101732,MERCH-533,286.75,USD,2026-08-24T13:15:28.782Z,2026-08-24T13:15:47.782Z,2026-08-24T13:16:22.782Z,CAPTURED,google_pay,,
TXN1733,GP-101733,MERCH-534,295.75,EUR,2026-08-24T09:18:33.639Z,2026-08-24T09:18:49.639Z,2026-08-24T09:18:59.639Z,CAPTURED,apple_pay,,
TXN1734,GP-101734,MERCH-535,854.00,INR,2026-08-24T17:49:32.287Z,2026-08-24T17:49:51.287Z,2026-08-24T17:50:27.287Z,CAPTURED,debit_card,,
TXN1735,GP-101735,MERCH-536,2332.50,USD,2026-08-24T08:45:56.910Z,2026-08-24T08:46:13.910Z,2026-08-24T08:46:49.910Z,CAPTURED,bank_transfer,,
TXN1736,GP-101736,MERCH-537,2207.75,EUR,2026-08-24T09:23:01.256Z,2026-08-24T09:23:14.256Z,2026-08-24T09:23:32.256Z,CAPTURED,apple_pay,,
TXN1737,GP-101737,MERCH-538,233.25,INR,2026-08-24T15:10:44.498Z,2026-08-24T15:11:00.498Z,2026-08-24T15:11:23.498Z,CAPTURED,credit_card,,
TXN1738,GP-101738,MERCH-539,1809.50,USD,2026-08-24T12:59:18.118Z,2026-08-24T12:59:32.118Z,2026-08-24T12:59:59.118Z,CAPTURED,bank_transfer,,
TXN1739,GP-101739,MERCH-540,334.75,EUR,2026-08-24T15:45:28.765Z,2026-08-24T15:45:41.765Z,2026-08-24T15:46:19.765Z,CAPTURED,bank_transfer,,
TXN1740,GP-101740,MERCH-541,1657.75,INR,2026-08-24T12:41:27.448Z,2026-08-24T12:41:42.448Z,2026-08-24T12:42:04.448Z,CAPTURED,credit_card,,
TXN1741,GP-101741,MERCH-542,699.25,USD,2026-08-25T15:03:54.169Z,2026-08-25T15:04:07.169Z,2026-08-25T15:04:42.169Z,CAPTURED,credit_card,,
TXN1742,GP-101742,MERCH-543,966.25,EUR,2026-08-25T09:03:23.513Z,2026-08-25T09:03:29.513Z,2026-08-25T09:03:52.513Z,CAPTURED,debit_card,,
TXN1743,GP-101743,MERCH-544,1125.50,INR,2026-08-25T09:16:54.951Z,2026-08-25T09:17:01.951Z,2026-08-25T09:17:15.951Z,CAPTURED,apple_pay,,
TXN1744,GP-101744,MERCH-545,34.25,USD,2026-08-25T16:42:55.403Z,2026-08-25T16:43:14.403Z,2026-08-25T16:43:48.403Z,CAPTURED,bank_transfer,,
TXN1745,GP-101745,MERCH-546,693.25,EUR,2026-08-25T13:08:09.949Z,2026-08-25T13:08:25.949Z,2026-08-25T13:08:57.949Z,CAPTURED,apple_pay,,
TXN1746,GP-101746,MERCH-547,1838.00,INR,2026-08-25T16:31:35.665Z,2026-08-25T16:31:47.665Z,2026-08-25T16:32:25.665Z,CAPTURED,debit_card,,
TXN1747,GP-101747,MERCH-548,614.25,USD,2026-08-25T15:12:49.202Z,2026-08-25T15:12:57.202Z,2026-08-25T15:13:34.202Z,CAPTURED,apple_pay,,
TXN1748,GP-101748,MERCH-549,1140.25,EUR,2026-08-25T16:01:40.131Z,2026-08-25T16:01:59.131Z,2026-08-25T16:02:11.131Z,CAPTURED,bank_transfer,,
TXN1749,GP-101749,MERCH-550,1615.50,INR,2026-08-25T10:32:54.327Z,2026-08-25T10:33:12.327Z,2026-08-25T10:33:45.327Z,CAPTURED,credit_card,,
TXN1750,GP-101750,MERCH-501,241.50,USD,2026-08-25T17:14:33.426Z,2026-08-25T17:14:43.426Z,2026-08-25T17:14:58.426Z,CAPTURED,bank_transfer,,
TXN1751,GP-101751,MERCH-502,2416.00,EUR,2026-08-25T15:55:21.505Z,2026-08-25T15:55:33.505Z,2026-08-25T15:55:59.505Z,CAPTURED,debit_card,,
